date,group,formed_count,valid_count,mean_forward_return
2023-06-12,4,151,151,0.015655908022990293
2023-06-12,5,151,151,0.002741824471833483
2023-06-13,1,152,152,0.014609213266426183
2023-06-13,2,151,151,0.010976360127849106
2023-06-13,3,152,152,0.0027230237565358784
2023-06-13,4,151,151,0.023973608744323204
2023-06-13,5,151,151,0.012365800157520545
2023-06-14,1,151,151,0.0068398397195922975
2023-06-14,2,151,151,-0.001986869161719628
2023-06-14,3,151,151,0.0003479187422915134
2023-06-14,4,151,151,0.018680082155059414
2023-06-14,5,151,151,0.013124132933414813
2023-06-15,1,151,151,-0.003991429479375939
2023-06-15,2,151,151,-0.004217637092756843
2023-06-15,3,151,151,-0.01442130454435734
2023-06-15,4,151,151,0.010581468795389098
2023-06-15,5,150,150,0.005327405250411368
2023-06-16,1,152,152,-0.007385736605143636
2023-06-16,2,151,151,-0.015134051155071361
2023-06-16,3,151,151,-0.02543392146789715
2023-06-16,4,151,151,-0.00014139245426246936
2023-06-16,5,151,151,-0.0023846776790271466
2023-06-19,1,152,152,0.004781798036624076
2023-06-19,2,151,151,-0.0166221568270925
2023-06-19,3,151,151,-0.0234317242707349
2023-06-19,4,151,151,0.0012154951693929966
2023-06-19,5,151,151,0.011280187831753446
2023-06-20,1,152,152,0.002829538784738635
2023-06-20,2,151,151,-0.02997861745149684
2023-06-20,3,151,151,-0.03701148160503494
2023-06-20,4,151,151,-0.010653299548491483
2023-06-20,5,151,151,0.009123803450118597
2023-06-21,1,152,152,0.02422523435365519
2023-06-21,2,152,152,-0.00941061843121282
2023-06-21,3,151,151,-0.010216589334855794
2023-06-21,4,152,152,0.006021693245327026
2023-06-21,5,151,151,0.02344745652940213
2023-06-26,1,152,152,0.037744869736809065
2023-06-26,2,152,152,0.014514283658550365
2023-06-26,3,151,151,0.01606199286383529
2023-06-26,4,152,152,0.03456272388513448
2023-06-26,5,151,151,0.041195313539663464
2023-06-27,1,152,152,0.034133970224972617
2023-06-27,2,152,152,0.012638928276231646
2023-06-27,3,152,152,0.010789505986737656
2023-06-27,4,152,152,0.026232846452333897
2023-06-27,5,152,152,0.037245497329593785
2023-06-28,1,152,152,0.035808789608198256
2023-06-28,2,152,152,0.01422900403156819
2023-06-28,3,151,151,0.005963686700598819
2023-06-28,4,152,152,0.02635053396296412
2023-06-28,5,151,151,0.03811042018202003
2023-06-29,1,152,152,0.025868571204858276
2023-06-29,2,152,152,-0.0023260405789426483
2023-06-29,3,151,151,-0.0043776932104718815
2023-06-29,4,152,152,0.0054844117146033225
2023-06-29,5,151,151,0.03045143914149046
2023-06-30,1,153,153,0.03604882426535681
2023-06-30,2,152,152,0.0035200778031577785
2023-06-30,3,153,153,-0.0034368944408286204
2023-06-30,4,152,152,0.013254328950060746
2023-06-30,5,152,152,0.043801564345722584
